preco,area,salas,quartos,suites,banheiros,andar,garagens,iptu,condominio,portaria,espaco_social,piscina,academia
515000.0,85,2,3,1,2,1.0,1,112.0,340.0,0,0,0,0
320000.0,59,1,2,0,1,10.0,2,91.0,400.0,1,0,1,0
370000.0,57,2,2,1,2,4.0,2,127.0,300.0,0,0,0,0
550000.0,117,2,2,1,2,5.0,2,127.0,300.0,0,0,0,0
323000.0,77,2,3,1,2,1.0,1,83.33,260.0,0,0,0,0
270000.0,67,1,2,0,1,3.0,1,119.0,200.0,0,0,0,0
353701.4,100,2,3,0,2,2.0,2,74.0,350.0,0,0,0,0
190000.0,56,1,2,0,1,4.0,1,72.5,200.0,0,0,0,0
215000.0,68,1,2,0,1,3.0,1,120.0,185.0,0,0,0,0
280000.0,110,3,3,1,3,1.0,0,38.77,230.0,0,0,0,0
253816.71,70,2,2,0,2,14.0,0,41.67,450.0,1,0,0,0
550000.0,108,3,3,1,3,2.0,1,126.58,250.0,0,0,0,0
748000.0,151,4,3,1,4,4.0,3,196.31,350.0,0,0,0,0
395000.0,90,2,3,1,2,5.0,1,87.08,450.0,0,0,0,0
550000.0,153,2,3,1,2,1.0,2,110.0,100.0,0,0,0,0
559000.0,77,2,3,1,2,3.0,2,118.52,230.0,1,0,0,1
250000.0,250,1,3,0,1,2.0,0,44.12,250.0,0,0,0,0
200000.0,43,1,2,0,1,4.0,1,30.0,230.0,0,0,0,0
555473.15,168,3,3,2,3,3.0,2,190.0,295.0,1,0,0,0
490000.0,120,2,3,1,2,1.0,2,114.83,190.0,0,0,0,0
370000.0,70,1,3,0,1,2.0,1,28.0,214.0,0,0,0,0
644000.0,143,4,3,1,4,3.0,3,79.17,320.0,0,0,0,0
370000.0,120,2,3,1,2,3.0,2,100.0,450.0,0,0,0,0
350000.0,60,1,3,0,1,3.0,2,91.67,250.0,0,0,0,0
350000.0,70,2,2,1,2,4.0,1,100.0,250.0,0,0,1,0
550000.0,75,2,3,1,2,1.0,1,105.67,600.0,1,1,1,1
1100000.0,145,2,3,1,2,2.0,3,245.83,550.0,0,0,1,0
320000.0,95,2,3,1,2,3.0,1,85.0,230.0,0,0,0,0
1196000.0,160,5,4,2,5,4.0,4,416.67,890.0,0,1,1,0
1190000.0,155,4,4,2,4,6.0,3,481.0,800.0,0,1,1,0
510000.0,85,3,3,1,3,2.0,1,105.0,1000.0,1,1,1,1
550000.0,74,2,2,1,2,7.0,2,187.0,860.0,1,0,1,0
560000.0,75,2,3,1,2,11.0,2,162.58,700.0,1,0,1,0
390000.0,80,1,2,0,1,2.0,1,39.95,150.0,0,0,0,0
290000.0,55,2,2,1,2,4.0,1,120.0,470.0,1,0,0,0
375000.0,75,3,3,1,3,1.0,1,100.0,250.0,0,0,0,0
600000.0,94,1,2,1,1,2.0,2,174.92,300.0,0,0,0,0
290000.0,47,1,1,1,1,2.0,1,38.98,340.0,0,0,0,0
513000.0,75,2,2,1,2,4.0,2,148.0,300.0,0,0,0,0
550000.0,120,1,3,0,1,2.0,1,73.44,300.0,0,0,0,0
550000.0,110,2,4,1,2,3.0,2,129.58,350.0,0,0,0,0
400000.0,67,2,2,1,2,2.0,1,110.0,300.0,0,0,0,0
375000.0,80,3,3,1,3,3.0,1,91.67,300.0,0,0,0,0
450000.0,85,3,3,1,3,4.0,1,78.33,400.0,0,0,0,0
560000.0,79,2,3,0,2,2.0,1,74.0,180.0,0,0,0,0
290000.0,76,1,2,0,1,2.0,0,30.0,150.0,0,0,0,0
639000.0,240,3,4,2,3,3.0,2,125.0,340.0,0,0,0,0
330000.0,60,1,3,0,1,10.0,1,83.33,450.0,1,0,0,0
550000.0,200,2,3,1,2,0.0,1,1700.0,370.0,1,0,1,0
450000.0,106,3,4,1,3,3.0,1,850.0,450.0,0,0,0,0
421573.61,108,2,3,0,2,1.0,0,1200.0,250.0,0,0,0,0
325000.0,90,1,3,0,1,2.0,2,75.0,250.0,0,0,0,0
480000.0,87,2,3,0,2,16.0,1,250.0,830.0,1,1,1,1
630000.0,130,2,3,1,2,1.0,1,109.92,715.0,0,0,0,0
590000.0,89,2,3,1,2,4.0,2,170.0,364.0,1,1,1,1
590000.0,88,2,3,1,2,3.0,2,129.58,385.0,0,0,0,0
295077.94,82,1,2,0,1,3.0,0,190.0,750.0,1,0,0,0
450000.0,96,2,2,0,2,5.0,0,65.19,750.0,1,0,0,0
430000.0,64,2,2,0,2,6.0,1,120.0,500.0,1,0,1,0
275000.0,81,2,2,0,2,1.0,1,49.4,350.0,1,0,0,0
200000.0,77,1,3,0,1,3.0,0,108.0,100.0,0,0,0,0
341000.0,55,2,2,1,2,7.0,1,75.0,400.0,1,0,1,0
280000.0,92,1,3,0,1,2.0,1,28.33,200.0,0,0,0,0
210693.87,70,1,2,0,1,6.0,1,56.79,260.0,0,0,0,0
330000.0,80,3,3,1,3,1.0,1,25.0,260.0,0,0,0,0
240000.0,59,1,2,0,1,1.0,1,100.0,300.0,0,0,0,0
420000.0,90,2,3,0,2,2.0,1,41.16,370.0,0,0,0,0
550000.0,157,2,3,1,2,3.0,2,116.67,400.0,0,0,0,0
250000.0,70,2,3,1,2,4.0,1,75.0,290.0,0,0,0,0
990000.0,284,3,4,2,3,3.0,4,127.46,420.0,0,0,0,0
680000.0,95,3,3,1,3,2.0,2,120.0,450.0,0,0,0,0
472752.16,148,2,3,1,2,3.0,2,101.0,310.0,0,0,0,0
550000.0,111,2,3,1,2,6.0,2,170.17,450.0,0,0,0,0
410000.0,120,2,3,0,2,1.0,1,69.11,350.0,0,0,0,0
260000.0,64,2,3,1,2,3.0,1,97.25,180.0,0,0,0,0
310000.0,60,2,2,1,2,3.0,1,73.11,250.0,0,0,0,0
310000.0,70,1,2,0,1,3.0,2,115.0,250.0,0,0,0,0
350000.0,58,2,2,1,2,4.0,1,100.0,340.0,1,0,1,0
800000.0,58,2,2,1,2,7.0,1,125.0,538.0,1,0,0,0
390000.0,81,2,3,1,2,2.0,2,100.58,400.0,0,0,0,0
420000.0,92,2,3,1,2,1.0,1,100.0,500.0,0,0,0,0
690000.0,160,3,4,1,3,2.0,2,32.25,350.0,0,0,0,0
395000.0,102,3,3,1,3,4.0,1,101.0,280.0,0,0,0,0
266000.0,70,2,3,0,2,13.0,1,58.49,400.0,1,0,1,0
477000.0,107,2,2,1,2,18.0,1,83.33,600.0,1,0,1,0
290000.0,107,2,3,0,2,7.0,1,96.0,500.0,1,0,0,0
620000.0,110,2,3,1,2,3.0,1,111.34,310.0,0,0,0,0
780000.0,170,3,3,1,3,3.0,2,151.25,380.0,0,0,0,0
400000.0,195,3,4,1,3,1.0,2,150.0,400.0,0,0,1,0
220000.0,60,1,2,0,1,4.0,1,33.75,372.0,1,0,0,0
235000.0,60,1,2,0,1,1.0,1,32.98,372.0,1,0,0,0
354000.0,53,1,2,1,1,5.0,2,90.0,300.0,1,0,1,0
349000.0,53,1,2,1,1,4.0,2,90.0,300.0,1,0,1,0
379000.0,53,1,2,1,1,7.0,2,90.0,300.0,1,0,1,0
367000.0,53,1,2,1,1,6.0,2,90.0,300.0,1,0,1,0
342000.0,53,1,2,1,1,4.0,2,90.0,300.0,1,0,1,0
342000.0,53,1,2,1,1,5.0,2,90.0,300.0,1,0,1,0
340000.0,58,2,2,1,2,4.0,2,300.0,300.0,0,0,0,0
270000.0,55,1,3,0,1,1.0,1,42.37,340.0,1,0,0,0
280000.0,65,1,3,0,1,4.0,1,115.21,353.05,1,0,0,0
380000.0,90,3,3,1,3,2.0,1,100.0,200.0,0,0,1,0
352000.0,85,2,3,1,2,1.0,1,55.13,400.0,0,0,0,0
205000.0,63,1,2,0,1,2.0,1,59.73,210.0,0,0,0,0
359000.0,90,3,3,1,3,4.0,1,87.0,440.0,0,0,0,0
288000.0,60,1,3,0,1,3.0,1,98.0,290.0,0,0,0,0
360000.0,100,1,3,0,1,2.0,1,64.5,250.0,0,0,0,0
235000.0,70,1,2,0,1,3.0,0,28.25,340.0,1,0,0,0
235000.0,59,1,2,0,1,1.0,1,59.75,223.0,0,0,0,0
360000.0,137,1,3,0,1,9.0,1,116.67,700.0,0,0,1,0
480000.0,129,1,3,0,1,2.0,1,68.31,350.0,0,0,0,0
500000.0,130,2,3,0,2,2.0,1,68.31,400.0,0,0,1,0
480000.0,85,2,3,1,2,2.0,2,150.0,340.0,0,0,0,0
950000.0,237,3,4,1,3,3.0,2,220.08,550.0,0,0,1,0
250000.0,70,2,2,0,2,0.0,0,26.28,170.0,0,0,0,0
250000.0,80,2,3,1,2,2.0,0,26.28,170.0,0,0,0,0
565000.0,150,2,3,0,2,3.0,2,111.33,500.0,0,0,0,0
570000.0,134,3,4,1,3,3.0,3,158.05,350.0,0,0,0,0
545000.0,150,2,4,1,2,1.0,2,224.0,240.0,0,0,1,0
389000.0,55,2,2,1,2,8.0,2,102.74,280.0,1,0,0,0
422000.0,55,2,2,1,2,10.0,2,108.57,280.0,1,0,1,0
382000.0,55,2,2,1,2,7.0,2,90.9,280.0,1,0,1,0
820000.0,165,3,4,1,3,2.0,2,137.0,390.0,0,0,0,0
650000.0,90,3,3,1,3,3.0,2,146.0,600.0,0,0,0,0
418000.0,92,1,3,0,1,6.0,1,113.5,500.0,1,0,0,0
445000.0,78,2,3,1,2,3.0,1,119.67,300.0,0,0,0,0
550000.0,90,2,3,1,2,1.0,2,67.44,400.0,0,0,0,0
440000.0,85,2,3,1,2,3.0,2,90.67,330.0,0,0,0,0
500000.0,87,1,3,0,1,1.0,1,86.4,350.0,0,0,0,0
570000.0,70,2,3,1,2,9.0,1,158.33,800.0,1,1,1,0
775000.0,150,2,4,1,2,4.0,2,166.67,900.0,0,0,1,0
750000.0,150,3,3,1,3,3.0,2,207.17,490.0,0,0,0,0
1200000.0,160,3,3,1,3,3.0,3,290.0,550.0,0,0,0,0
300000.0,45,1,2,0,1,3.0,1,41.12,200.0,0,0,0,0
400000.0,90,2,3,1,2,2.0,2,120.0,260.0,1,0,0,0
330000.0,73,2,3,0,2,8.0,1,85.0,350.0,0,0,0,0
450000.0,150,3,4,1,3,3.0,1,128.58,395.0,0,0,0,0
325000.0,80,2,3,1,2,10.0,1,74.34,250.0,0,0,0,0
320000.0,75,1,3,1,1,3.0,1,85.0,360.0,0,0,1,0
590000.0,110,2,3,1,2,1.0,2,110.0,420.0,0,0,0,0
220000.0,55,1,2,0,1,3.0,1,38.0,250.0,0,0,0,0
265000.0,70,1,2,0,1,3.0,1,78.0,230.0,0,0,0,0
280000.0,94,2,3,0,2,2.0,0,41.67,260.0,0,0,0,0
330000.0,83,2,3,0,2,1.0,1,39.96,300.0,0,0,0,0
178000.0,47,1,2,0,1,3.0,1,31.0,250.0,0,0,0,0
850000.0,96,2,3,1,2,9.0,2,166.67,450.0,0,0,1,1
451000.0,52,2,2,1,2,9.0,2,50.0,390.0,1,1,1,1
355000.0,90,2,3,1,2,4.0,2,125.0,280.0,0,0,0,0
750000.0,246,3,4,1,3,0.0,2,201.92,770.0,0,0,0,0
440000.0,144,2,2,1,2,4.0,1,47.3,260.0,0,0,0,0
690000.0,100,3,4,1,3,3.0,3,225.0,400.0,0,0,0,0
1150000.0,176,3,4,1,3,7.0,3,183.33,500.0,0,0,0,0
340000.0,65,2,3,0,2,2.0,2,70.5,250.0,0,0,0,0
450000.0,125,2,4,1,2,3.0,2,120.0,350.0,0,0,0,0
340000.0,75,1,3,0,1,5.0,1,100.0,450.0,0,0,0,0
430000.0,150,2,3,0,2,1.0,3,85.0,150.0,0,0,1,0
730000.0,96,3,3,1,3,1.0,2,230.83,1114.0,1,1,1,0
370000.0,60,2,2,1,2,2.0,1,88.0,380.0,0,0,0,0
1390000.0,230,4,4,1,4,7.0,4,416.67,550.0,0,0,1,0
750000.0,120,3,4,1,3,3.0,2,228.33,360.0,0,0,0,0
220000.0,60,1,2,0,1,4.0,1,33.91,200.0,0,0,0,0
490000.0,155,4,3,1,4,3.0,1,125.0,350.0,0,0,0,0
325000.0,84,1,2,0,1,4.0,1,52.54,240.0,1,0,0,0
320000.0,62,1,2,0,1,6.0,1,54.17,450.0,0,0,0,0
1200000.0,160,3,4,1,3,2.0,2,180.0,480.0,0,0,0,0
273000.0,65,1,2,0,1,3.0,1,50.31,250.0,0,0,1,0
465000.0,130,3,2,1,3,3.0,2,130.0,240.0,0,0,0,0
350000.0,87,3,3,1,3,3.0,2,117.0,330.0,0,0,0,0
360000.0,75,2,3,1,2,3.0,2,66.5,380.0,1,0,0,0
650000.0,196,3,3,1,3,3.0,2,144.43,450.0,0,0,0,0
412437.01,70,1,3,0,1,2.0,1,75.0,275.0,0,0,0,0
349600.0,58,2,2,0,2,5.0,2,84.05,385.0,1,0,1,0
297000.0,70,2,3,1,2,4.0,1,77.04,300.0,1,0,1,0
300000.0,63,1,3,0,1,3.0,1,80.0,270.0,0,0,0,0
322000.0,74,2,3,1,2,0.0,1,51.3,431.32,1,0,1,0
360000.0,82,2,2,1,2,2.0,1,75.0,250.0,0,0,0,0
285000.0,60,1,2,0,1,3.0,1,101.0,380.0,1,0,0,0
620000.0,151,3,4,1,3,1.0,2,180.0,800.0,0,1,1,0
1200000.0,360,6,4,2,6,2.0,3,400.0,500.0,0,0,0,0
488000.0,95,3,3,2,3,2.0,1,119.82,407.0,0,1,1,0
359000.0,80,2,3,1,2,2.0,1,146.0,430.0,1,0,0,0
546000.0,124,2,2,1,2,3.0,2,168.33,200.0,0,0,0,0
295000.0,130,2,3,0,2,10.0,0,122.0,499.0,1,0,0,0
240000.0,36,1,2,0,1,17.0,0,50.0,350.0,1,0,1,1
285000.0,50,1,2,0,1,18.0,0,100.0,365.0,1,0,1,1
230540.34,57,1,1,1,1,5.0,0,54.17,388.0,1,0,0,0
240000.0,40,1,2,0,1,5.0,0,21.71,300.0,1,0,0,0
211600.0,49,1,2,0,1,3.0,0,21.68,320.0,1,0,0,0
240000.0,65,1,2,0,1,2.0,0,30.71,400.0,1,0,0,0
270000.0,42,1,1,1,1,11.0,0,70.0,320.0,1,0,0,0
290000.0,80,1,3,0,1,2.0,0,100.0,600.0,1,0,0,0
300000.0,84,2,3,1,2,6.0,0,70.0,380.0,1,0,0,0
355000.0,95,2,3,0,2,6.0,0,38.32,700.0,1,0,0,0
280000.0,36,1,2,0,1,13.0,0,58.33,600.0,1,0,0,0
360000.0,93,2,3,1,2,6.0,1,39.99,580.0,1,0,0,0
330000.0,120,1,3,0,1,6.0,0,121.0,500.0,0,0,0,0
548000.0,120,2,3,0,2,4.0,0,47.77,800.0,1,0,0,0
400000.0,136,2,3,0,2,4.0,0,110.0,300.0,0,0,0,0
552000.0,150,2,3,1,2,9.0,0,105.0,1200.0,1,0,0,0
188000.0,50,1,1,0,1,9.0,0,29.53,320.0,1,0,0,0
280000.0,99,1,3,0,1,15.0,0,56.67,500.0,0,0,0,0
360000.0,96,1,3,0,1,19.0,0,43.88,800.0,0,0,0,0
368000.0,96,2,3,0,2,2.0,0,43.88,1000.0,1,0,0,0
268620.47,96,2,3,0,2,11.0,0,43.88,806.0,1,0,0,0
300000.0,95,2,3,0,2,11.0,0,111.17,1007.0,1,0,0,0
250000.0,40,1,1,0,1,5.0,0,120.0,450.0,1,0,0,0
316119.6,102,2,2,0,2,12.0,0,105.0,700.0,1,0,0,0
350000.0,53,1,1,0,1,11.0,0,62.0,350.0,0,0,0,0
190000.0,53,1,1,1,1,12.0,0,21.79,254.0,1,0,0,0
198200.0,54,1,1,0,1,5.0,0,60.0,350.0,1,0,0,0
240000.0,75,1,1,1,1,19.0,0,66.0,400.0,1,0,1,0
265000.0,109,2,3,1,2,2.0,0,105.0,450.0,1,0,0,0
300000.0,105,2,4,0,2,12.0,0,42.31,449.0,1,0,0,0
510000.0,207,3,4,0,3,8.0,1,147.0,550.0,1,0,0,0
715000.0,274,4,4,2,4,17.0,0,115.27,740.0,1,0,0,0
330000.0,90,3,3,1,3,11.0,0,57.75,625.0,1,0,0,0
425000.0,130,1,3,0,1,3.0,0,66.21,550.0,1,0,0,0
240000.0,61,1,2,0,1,9.0,0,62.5,330.0,1,0,0,0
908666.0,300,2,4,1,2,7.0,1,200.0,1400.0,1,0,0,0
790000.0,300,4,4,1,4,8.0,1,160.33,1000.0,0,0,0,0
1650000.0,620,8,9,3,8,0.0,4,40.33,2100.0,0,0,0,0
612514.0,240,3,4,1,3,6.0,0,238.0,900.0,1,0,0,0
430000.0,145,2,3,1,2,6.0,0,130.0,900.0,1,0,1,0
440000.0,146,2,4,1,2,4.0,0,103.0,755.0,1,0,0,0
480000.0,150,3,3,1,3,2.0,0,83.33,600.0,1,0,0,0
375000.0,100,1,2,0,1,11.0,0,49.28,600.0,1,0,0,0
900000.0,199,4,5,1,4,12.0,1,183.48,1100.0,1,0,0,0
325000.0,44,1,1,1,1,10.0,0,62.25,500.0,1,0,0,0
458000.0,80,2,2,0,2,13.0,0,100.0,570.0,1,0,0,0
430000.0,115,2,3,0,2,10.0,0,56.37,1100.0,1,0,0,0
1100000.0,250,4,4,4,4,13.0,1,24.83,900.0,0,0,0,0
700000.0,198,3,4,1,3,1.0,0,192.0,896.0,1,0,0,0
580213.8,120,2,3,1,2,8.0,0,138.61,750.0,1,0,0,0
800000.0,270,2,5,1,2,9.0,1,206.91,1500.0,1,0,0,0
447000.0,110,2,3,0,2,4.0,0,125.0,786.0,1,0,0,0
430000.0,111,1,3,0,1,3.0,0,36.47,650.0,1,0,0,0
509999.0,89,2,3,1,2,8.0,0,166.67,500.0,1,0,0,0
320000.0,87,2,3,1,2,12.0,0,34.83,242.0,0,0,0,0
420000.0,107,1,3,0,1,13.0,0,133.33,550.0,1,0,0,0
200000.0,65,1,1,1,1,11.0,0,48.15,417.0,1,0,0,0
785000.0,66,2,2,1,2,5.0,2,259.0,800.0,1,1,1,1
320000.0,59,1,2,0,1,4.0,0,83.33,300.0,1,0,0,0
270000.0,45,1,1,1,1,16.0,0,42.89,250.0,1,0,0,0
305000.0,70,1,2,0,1,15.0,0,108.33,419.0,1,0,0,0
700000.0,164,2,3,0,2,1.0,0,168.0,1000.0,1,0,0,0
280000.0,58,1,1,0,1,9.0,0,101.0,400.0,1,0,0,0
250000.0,54,1,2,0,1,14.0,0,43.15,383.0,1,0,0,0
450000.0,152,2,3,1,2,0.0,0,149.74,500.0,1,0,0,0
460000.0,85,3,3,1,3,1.0,0,106.88,504.51,1,0,0,0
280000.0,60,1,2,0,1,26.0,0,108.33,389.0,1,0,0,0
260000.0,73,1,2,0,1,7.0,0,64.55,368.0,1,0,0,0
514919.23,100,2,3,1,2,5.0,0,166.67,650.0,1,0,1,0
360004.0,64,2,2,1,2,8.0,1,47.01,500.0,0,0,0,0
420000.0,99,2,2,0,2,1.0,1,159.0,400.0,0,0,1,0
460000.0,168,2,3,0,2,3.0,1,100.0,260.0,0,0,0,0
290000.0,76,1,1,0,1,3.0,1,55.0,230.0,0,0,0,0
479000.0,72,2,3,1,2,3.0,2,106.67,400.0,0,0,0,0
330000.0,87,2,4,1,2,4.0,1,89.75,347.0,0,0,0,0
595000.0,158,1,3,0,1,1.0,2,141.87,200.0,0,0,0,0
350000.0,87,2,3,1,2,4.0,1,125.0,340.0,0,0,0,0
200000.0,60,1,2,0,1,2.0,0,25.0,200.0,1,0,0,0
245000.0,98,2,2,0,2,2.0,1,55.51,270.0,1,0,0,0
550000.0,138,3,3,1,3,4.0,2,125.0,360.0,0,0,0,0
350000.0,90,1,3,0,1,1.0,1,350.0,250.0,0,0,0,0
580000.0,75,1,2,0,1,2.0,0,600.0,700.0,1,0,0,0
984900.0,92,3,3,1,3,0.0,2,20.83,815.0,0,0,0,0
640000.0,67,2,2,1,2,1.0,2,125.0,350.0,0,0,0,0
520000.0,53,2,2,1,2,2.0,1,125.0,350.0,0,0,0,0
1200000.0,89,2,2,1,2,3.0,2,150.0,350.0,0,0,0,0
760000.0,97,2,3,2,2,6.0,2,266.0,1200.0,1,1,1,0
360000.0,65,1,2,0,1,2.0,1,81.33,430.0,0,0,0,0
950000.0,117,2,3,1,2,1.0,2,166.67,500.0,0,0,0,0
870000.0,198,3,5,1,3,3.0,3,308.52,750.0,0,0,0,0
1696000.0,240,5,4,4,5,2.0,4,419.43,900.0,0,0,0,0
295000.0,87,1,3,0,1,0.0,1,70.0,200.0,0,0,0,0
600000.0,90,2,3,1,2,1.0,2,180.0,550.0,0,0,0,0
1248000.0,305,2,4,1,2,1.0,4,272.0,750.0,1,0,0,0
450000.0,141,3,3,1,3,1.0,1,97.42,800.0,1,0,1,0
560000.0,114,1,4,0,1,1.0,1,90.0,200.0,0,0,0,0
930000.0,129,3,3,2,3,2.0,2,190.83,418.0,1,0,0,0
799000.0,97,3,3,1,3,5.0,2,250.0,900.0,1,1,1,0
700000.0,130,3,4,2,3,3.0,2,116.67,250.0,0,0,0,0
700000.0,130,3,4,2,3,4.0,6,66.67,150.0,0,0,0,0
750000.0,180,4,4,1,4,3.0,2,224.59,400.0,0,0,0,0
485000.0,120,2,3,1,2,1.0,2,80.0,320.0,0,0,0,0
500000.0,75,3,3,1,3,2.0,2,152.16,550.0,0,0,0,0
645000.0,74,2,3,1,2,3.0,2,137.5,500.0,0,0,1,0
385000.0,90,2,3,1,2,5.0,1,89.38,850.0,1,0,0,0
410000.0,78,2,2,0,2,7.0,1,50.0,680.0,1,0,0,0
450000.0,95,2,3,1,2,1.0,2,100.0,350.0,0,0,0,0
180000.0,44,1,2,0,1,4.0,1,80.0,230.0,1,0,1,0
181000.0,43,1,2,0,1,5.0,1,70.5,340.0,1,0,1,0
195000.0,60,1,2,0,1,3.0,1,76.0,200.0,1,0,1,0
374000.0,83,2,2,1,2,4.0,2,174.0,200.0,0,0,0,0
262000.0,48,2,2,1,2,3.0,2,123.0,200.0,0,0,0,0
240000.0,48,2,2,1,2,2.0,1,123.0,200.0,0,0,0,0
274000.0,50,1,2,1,1,2.0,2,123.0,200.0,0,0,0,0
240000.0,48,2,2,1,2,1.0,1,123.0,200.0,0,0,0,0
350000.0,135,2,4,0,2,1.0,0,130.0,250.0,0,0,0,0
265000.0,65,2,2,0,2,15.0,0,57.0,400.0,1,0,0,0
300000.0,67,1,2,0,1,14.0,0,31.6,390.0,1,0,0,0
240000.0,67,1,2,0,1,3.0,0,28.61,400.0,1,0,0,0
270000.0,70,1,2,0,1,9.0,1,32.88,450.0,1,0,0,0
290000.0,70,1,3,0,1,8.0,1,66.67,465.0,0,0,0,0
250000.0,64,1,2,0,1,5.0,0,36.19,55.0,0,0,0,0
260000.0,70,1,3,0,1,3.0,1,66.67,465.0,0,0,0,0
322000.0,48,1,2,0,1,4.0,1,89.0,500.0,1,0,0,0
325000.0,95,2,3,0,2,5.0,0,101.69,399.0,1,0,0,0
288753.24,80,2,3,0,2,3.0,0,41.96,400.0,1,0,0,0
350000.0,92,1,3,0,1,6.0,0,41.84,425.0,1,0,0,0
430000.0,96,2,2,1,2,3.0,1,157.0,577.0,1,0,0,0
700000.0,132,2,2,1,2,7.0,1,64.0,400.0,1,0,0,0
380000.0,140,2,3,0,2,16.0,0,47.07,800.0,1,0,0,0
460000.0,120,3,3,0,3,17.0,0,76.61,960.0,1,0,0,0
450000.0,110,3,3,1,3,11.0,0,150.0,750.0,1,0,1,0
355000.0,80,2,2,0,2,14.0,0,62.67,492.0,1,0,0,0
578947.0,132,1,2,1,1,12.0,1,125.0,700.0,1,0,0,0
472771.08,150,2,3,1,2,14.0,0,350.0,350.0,1,0,0,0
410000.0,1090,2,1,1,2,5.0,0,50.0,700.0,1,0,0,0
289331.09,100,2,2,0,2,3.0,0,33.42,510.0,0,0,0,0
420000.0,132,2,4,0,2,5.0,0,47.8,950.0,1,0,0,0
320000.0,85,2,3,0,2,4.0,0,38.97,250.0,0,0,0,0
597581.27,135,2,3,1,2,15.0,1,400.0,650.0,1,0,1,1
320000.0,34,1,1,1,1,10.0,1,83.33,775.0,1,1,1,1
695000.0,155,2,4,1,2,0.0,1,120.09,572.0,0,0,0,0
843000.0,90,3,3,1,3,4.0,1,233.33,940.0,1,1,1,0
1049000.0,160,3,4,1,3,8.0,2,320.83,950.0,1,1,1,0
1610000.0,147,3,4,1,3,2.0,3,267.82,970.0,1,1,1,0
846400.0,110,2,4,0,2,2.0,2,66.66,279.0,0,0,0,0
190000.0,75,1,2,0,1,1.0,1,59.5,283.0,0,0,0,0
189900.0,75,2,2,0,2,6.0,1,75.0,282.5,0,0,1,0
170000.0,88,2,3,0,2,1.0,1,875.0,300.0,0,0,0,0
265649.93,80,2,3,0,2,1.0,1,58.33,250.0,0,0,1,0
179000.0,75,1,2,0,1,2.0,1,62.92,300.0,0,0,1,0
350000.0,88,3,3,1,3,4.0,3,110.3,416.0,0,1,0,0
360000.0,70,2,3,1,2,2.0,2,102.68,430.0,1,1,1,0
520000.0,120,3,3,1,3,5.0,3,196.97,480.0,1,1,1,0
469000.0,125,3,3,1,3,9.0,1,110.0,330.0,0,0,1,0
310000.0,90,2,3,0,2,3.0,2,59.78,250.0,0,0,0,0
310000.0,75,2,3,1,2,3.0,1,69.51,500.0,0,0,0,0
290000.0,67,2,2,0,2,4.0,1,89.58,300.0,0,0,0,0
310000.0,75,1,3,0,1,10.0,1,120.0,574.0,1,0,0,0
750000.0,91,2,3,1,2,6.0,2,218.71,880.0,1,1,1,0
751666.38,155,3,4,0,3,1.0,0,58.42,250.0,0,0,0,0
352000.0,98,1,3,0,1,0.0,1,90.0,550.0,1,0,1,0
285000.0,85,1,3,1,1,3.0,1,166.67,500.0,1,0,1,0
390000.0,45,1,1,0,1,6.0,0,108.33,403.0,1,0,1,1
590000.0,84,2,2,0,2,9.0,2,242.0,720.0,1,1,1,0
370000.0,73,1,3,0,1,6.0,1,120.0,480.0,0,0,0,0
700000.0,177,3,4,1,3,3.0,2,186.64,460.0,0,0,0,0
310000.0,40,1,1,0,1,11.0,1,30.0,700.0,1,0,0,0
350000.0,80,1,4,0,1,6.0,1,101.5,430.0,0,0,0,0
620000.0,44,1,1,1,1,16.0,1,228.67,665.0,1,1,1,1
450000.0,88,1,3,0,1,1.0,1,135.0,475.0,0,0,0,0
370000.0,74,2,3,0,2,1.0,1,85.33,300.0,0,0,0,0
630000.0,120,2,3,1,2,1.0,1,107.41,560.0,0,0,0,0
990000.0,138,3,3,1,3,6.0,2,319.0,1361.0,0,0,1,0
1890000.0,340,4,5,1,4,8.0,3,487.92,1800.0,0,0,1,0
310000.0,65,1,3,0,1,1.0,1,36.07,250.0,0,0,0,0
386500.0,86,3,3,1,3,2.0,1,110.34,360.0,0,0,0,0
1050000.0,92,3,3,2,3,11.0,2,334.0,1300.0,1,1,1,1
550000.0,60,2,2,1,2,6.0,2,150.0,300.0,0,0,0,0
737454.0,188,3,4,1,3,2.0,1,174.12,450.0,1,0,0,0
850000.0,100,2,3,1,2,4.0,2,297.0,840.0,1,1,1,0
460000.0,103,2,3,1,2,1.0,1,81.35,350.0,0,0,0,0
560000.0,162,3,3,1,3,2.0,2,250.0,250.0,0,0,0,0
1370800.0,138,2,4,1,2,4.0,2,506.0,1770.0,1,1,1,1
1300000.0,130,3,4,1,3,5.0,2,625.0,1350.0,1,1,1,1
720000.0,82,2,2,1,2,10.0,1,250.0,1000.0,1,0,1,1
450000.0,95,2,3,1,2,1.0,1,69.59,300.0,0,0,0,0
320000.0,79,1,2,0,1,3.0,0,180.58,238.0,0,0,0,0
390000.0,78,2,2,0,2,2.0,0,103.01,210.0,0,0,0,0
400000.0,79,3,2,1,3,5.0,2,75.53,560.0,0,0,0,0
840000.0,92,2,3,1,2,0.0,2,27.5,1470.0,0,0,1,0
1200000.0,90,3,3,1,3,9.0,2,300.0,650.0,1,0,1,0
650000.0,110,2,3,1,2,5.0,1,104.76,300.0,0,0,0,0
