preco,area,salas,quartos,suites,banheiros,andar,garagens,iptu,condominio,portaria,distancia_metro,espaco_social,piscina,academia,lat,lng,ranking_escola,distancia_escola,renda_media,qtd_crimes_violentos,farmacias_proximas,supermercados_proximos,parques_proximos
200000.0,27,1,1,0,1,0.0,1,30.19,260.0,1,1451,1,1,1,-19.94063026,-43.98468108,90,0.55,1677,14,3,4,1
430000.0,68,2,3,1,2,2.0,2,107.64,300.0,0,1635,0,0,0,-19.94066573,-43.98024862,23,0.555,7763,14,8,4,0
680000.0,160,3,3,1,3,1.0,2,150.0,350.0,1,1668,0,1,0,-19.94096886,-43.98017653,90,0.578,1677,14,8,4,0
330000.0,80,2,3,0,2,2.0,1,51.52,360.0,1,1769,0,0,0,-19.94112928,-43.97863789,23,0.566,7763,14,10,8,1
370000.0,78,2,3,1,2,3.0,2,110.0,265.0,0,1662,0,0,0,-19.94136272,-43.98106031,90,0.495,1677,14,7,4,2
1000000.0,180,3,3,1,3,2.0,3,146.27,350.0,0,1855,0,0,0,-19.94139487,-43.977609,23,0.598,7763,14,10,7,1
570000.0,85,3,3,1,3,5.0,2,135.0,400.0,0,1855,0,0,0,-19.94139487,-43.977609,23,0.598,7763,14,10,7,1
705000.0,125,4,2,2,4,6.0,2,108.0,300.0,0,1562,0,1,0,-19.94150369,-43.98406868,90,0.44,1677,14,5,5,2
715000.0,108,2,3,1,2,1.0,2,75.0,350.0,0,1666,0,0,0,-19.9415525,-43.9813839,90,0.461,1677,14,7,5,2
220000.0,56,1,3,0,1,2.0,1,30.0,250.0,0,1858,0,0,0,-19.9418631,-43.97827351,90,0.641,1677,14,10,6,1
810000.0,207,2,3,1,2,1.0,2,161.0,315.0,0,1672,0,0,0,-19.94289186,-43.9859451,90,0.402,1677,14,5,7,3
700000.0,139,2,3,1,2,5.0,2,233.33,280.0,0,1702,0,0,0,-19.94327001,-43.98694996,90,0.462,1677,14,7,7,3
215000.0,55,2,2,0,2,3.0,1,29.94,260.0,1,1000,0,0,0,-19.93700267,-43.98821706,34,0.489,6682,6,2,6,0
950000.0,130,2,3,1,2,2.0,1,226.17,300.0,0,2376,0,0,0,-19.93783834,-43.94849313,41,0.21,3225,7,8,3,3
510000.0,90,2,3,0,2,1.0,0,65.0,300.0,0,2522,0,0,0,-19.939223,-43.94847471,41,0.119,3225,7,10,3,1
219000.0,22,1,1,0,1,5.0,0,166.0,700.0,0,2654,1,1,1,-19.9404427,-43.9483354,41,0.155,3225,7,11,5,1
795000.0,260,3,4,2,3,3.0,2,230.0,560.0,0,2679,0,1,0,-19.94137961,-43.95105822,41,0.446,3225,7,10,6,1
500000.0,105,2,3,1,2,2.0,1,126.18,450.0,0,2679,0,0,0,-19.94137961,-43.95105822,41,0.446,3225,7,10,6,1
2950000.0,340,3,3,1,3,0.0,4,63.0,1500.0,0,2715,0,0,0,-19.94156956,-43.95039882,41,0.4,3225,7,10,6,2
385000.0,54,2,1,1,2,1.0,1,102.23,300.0,0,2747,0,0,0,-19.94194471,-43.95074579,41,0.454,3225,7,9,6,1
415000.0,98,2,3,1,2,8.0,1,81.67,500.0,1,1142,0,1,0,-19.9379943,-43.99075571,39,0.41,6501,8,4,6,0
170000.0,48,1,2,0,1,4.0,1,37.6,200.0,1,1333,0,1,0,-19.94593612,-43.99269556,50,0.936,3260,8,10,10,4
170000.0,55,1,2,0,1,4.0,1,39.03,180.0,1,1333,0,1,0,-19.94593612,-43.99269556,50,0.936,3260,8,10,10,4
165000.0,48,1,2,0,1,3.0,1,65.0,250.0,0,1333,0,1,0,-19.94593612,-43.99269556,50,0.936,3260,8,10,10,4
280985.22,70,2,3,0,2,1.0,1,100.0,350.0,0,1920,0,0,0,-19.93956758,-43.97335303,29,0.359,13754,11,9,7,2
635000.0,170,3,4,1,3,3.0,2,295.92,400.0,0,1910,0,0,0,-19.93997523,-43.97509333,29,0.511,13754,11,9,6,1
600000.0,164,3,4,2,3,3.0,2,128.8,400.0,0,2039,0,0,0,-19.94103377,-43.97447448,29,0.559,13754,11,8,6,1
330000.0,71,2,3,1,2,3.0,1,83.0,300.0,0,1987,0,1,0,-19.9416764,-43.97596421,23,0.67,7763,11,8,6,1
745000.0,70,2,2,1,2,3.0,2,94.17,340.0,0,2286,0,0,0,-19.94300255,-43.97243367,29,0.691,13754,11,6,6,3
250000.0,60,1,2,0,1,2.0,1,54.52,260.0,1,2308,0,1,0,-19.94326879,-43.97323366,29,0.736,13754,11,7,5,4
330000.0,85,2,3,1,2,2.0,1,52.74,220.0,1,2131,0,0,0,-19.943722,-43.976528,90,0.716,1677,11,8,5,1
1100000.0,229,5,4,1,5,4.0,2,140.25,250.0,0,2142,0,0,0,-19.94421626,-43.97713633,90,0.641,1677,11,9,6,1
420000.0,113,2,2,1,2,3.0,1,83.0,250.0,1,2421,0,0,0,-19.94424789,-43.97211493,29,0.824,13754,11,7,5,4
330000.0,68,2,2,1,2,3.0,1,103.0,360.0,0,2236,0,1,0,-19.9443173,-43.97568442,90,0.789,1677,11,9,5,1
280000.0,74,2,2,0,2,6.0,1,40.52,300.0,0,2379,0,0,0,-19.94436595,-43.97352666,29,0.861,13754,11,8,5,4
790000.0,218,3,3,2,3,4.0,4,300.0,350.0,0,2541,0,0,0,-19.94612282,-43.97338546,90,1.024,1677,11,4,5,4
280000.0,70,2,2,0,2,1.0,1,33.3,250.0,0,2889,0,0,0,-19.94850882,-43.97105259,85,1.184,1403,11,3,5,3
395000.0,90,2,3,0,2,1.0,2,191.67,323.0,0,3050,0,0,0,-19.94996265,-43.9706526,85,1.061,1403,11,4,5,3
1100000.0,230,2,4,1,2,10.0,2,276.53,1000.0,1,2307,0,1,0,-19.93989103,-43.92897378,31,0.449,14463,20,17,8,4
595000.0,130,3,3,1,3,2.0,1,138.75,595.0,0,2378,0,0,0,-19.94061126,-43.92872754,31,0.533,14463,20,18,7,5
620000.0,54,2,2,2,2,3.0,2,150.58,320.0,0,2344,0,0,0,-19.94071175,-43.92663966,31,0.655,14463,20,18,6,4
1700000.0,500,5,4,2,5,5.0,3,452.38,1400.0,1,2420,0,1,1,-19.9412926,-43.92733088,31,0.666,14463,20,15,6,4
900000.0,128,3,4,1,3,7.0,2,325.74,1475.0,1,2451,1,1,0,-19.9415299,-43.9275945,31,0.675,14463,20,15,5,4
1695000.0,145,3,4,3,3,6.0,3,500.0,1200.0,1,2559,1,1,0,-19.9424911,-43.92775,7,0.751,16145,20,11,5,4
1300000.0,147,4,4,2,4,6.0,3,584.34,1360.0,1,2652,0,0,0,-19.94325821,-43.92819309,7,0.712,16145,20,10,6,4
550000.0,100,3,3,1,3,2.0,1,120.0,450.0,0,2675,0,0,0,-19.94396394,-43.92319433,122,0.668,1521,20,8,7,4
390000.0,87,1,3,0,1,2.0,1,79.45,450.0,0,2743,0,0,0,-19.94421244,-43.92750863,7,0.804,16145,20,8,5,4
370000.0,100,1,3,0,1,1.0,1,98.67,480.0,1,2729,0,0,0,-19.94435535,-43.92535507,122,0.858,1521,20,9,5,5
440000.0,97,2,3,1,2,1.0,1,90.04,345.0,0,2802,0,0,0,-19.9445934,-43.9284208,7,0.726,16145,20,10,5,5
500000.0,108,2,3,1,2,1.0,1,113.34,350.0,0,2766,0,0,0,-19.94475828,-43.92425641,122,0.735,1521,20,8,8,5
715000.0,185,2,2,1,2,1.0,2,408.0,550.0,0,2775,0,0,0,-19.94476742,-43.92536793,122,0.846,1521,20,10,6,5
860000.0,227,4,4,1,4,3.0,3,235.0,350.0,0,2791,0,0,0,-19.94496999,-43.92439003,122,0.742,1521,20,9,7,5
593000.0,110,2,4,1,2,1.0,1,177.06,409.0,0,2815,0,0,0,-19.94519366,-43.92435412,122,0.731,1521,20,9,7,5
580000.0,127,2,4,1,2,2.0,2,197.55,550.0,0,2858,0,0,0,-19.94549258,-43.92559242,122,0.851,1521,20,11,7,5
940000.0,132,3,4,1,3,4.0,2,363.27,600.0,0,2877,0,1,1,-19.94559347,-43.92631616,122,0.924,1521,20,12,7,4
1450000.0,94,2,3,1,2,7.0,2,333.33,500.0,1,2920,1,1,1,-19.94608357,-43.9252744,122,0.809,1521,20,10,6,5
1450000.0,200,3,3,1,3,0.0,3,45.83,768.0,0,2934,0,0,0,-19.94626562,-43.92432298,122,0.708,1521,20,10,5,6
475000.0,120,1,3,1,1,0.0,1,187.66,300.0,0,2983,0,0,0,-19.94672152,-43.9238639,122,0.657,1521,20,8,6,7
490000.0,92,2,3,1,2,1.0,1,90.37,400.0,0,3036,0,0,0,-19.94716966,-43.92465368,122,0.741,1521,20,13,5,7
745000.0,90,3,3,1,3,5.0,2,286.65,1296.0,1,3085,0,1,0,-19.94759541,-43.92120317,122,0.388,1521,20,7,5,9
900000.0,140,2,4,1,2,4.0,1,193.33,350.0,0,3128,0,0,0,-19.94801686,-43.9218374,122,0.464,1521,20,7,5,9
490000.0,120,3,3,1,3,1.0,1,110.03,350.0,0,3134,0,0,0,-19.94808977,-43.92333234,122,0.617,1521,20,9,6,7
500000.0,84,1,2,0,1,2.0,1,122.0,300.0,0,3164,0,0,0,-19.94835083,-43.9223954,122,0.53,1521,20,8,6,7
1723605.0,216,4,4,2,4,6.0,4,896.59,2886.0,1,3181,0,1,0,-19.9484659,-43.92129927,122,0.428,1521,20,7,5,9
600000.0,57,2,2,0,2,7.0,1,142.6,700.0,1,2452,1,0,0,-19.94029523,-43.93198078,7,0.38,16145,8,20,14,4
630000.0,62,1,2,0,1,13.0,1,21.92,1035.0,0,2413,0,0,0,-19.94051781,-43.93026389,31,0.485,14463,8,19,8,5
890400.0,63,2,2,1,2,9.0,2,213.7,778.0,0,2503,1,1,0,-19.94126813,-43.93058655,7,0.468,16145,8,20,9,6
990000.0,224,3,4,1,3,3.0,3,332.55,800.0,0,2547,0,0,0,-19.94179353,-43.93023479,7,0.494,16145,8,17,9,6
750000.0,89,2,3,1,2,1.0,1,254.0,700.0,1,2678,0,1,0,-19.94225855,-43.93256813,7,0.246,16145,8,16,12,5
830000.0,190,3,4,1,3,2.0,1,280.0,790.0,0,2756,0,0,0,-19.94294294,-43.93275951,7,0.237,16145,8,15,14,5
1600000.0,205,3,4,1,3,1.0,2,44.33,1100.0,0,2726,0,0,0,-19.94304385,-43.93167197,7,0.35,16145,8,16,11,7
550000.0,92,1,3,0,1,4.0,2,1383.0,630.0,0,2736,0,0,0,-19.94339517,-43.93084603,7,0.443,16145,8,12,9,6
840000.0,80,2,3,1,2,1.0,1,287.5,341.0,0,2870,0,0,0,-19.94451083,-43.93134778,7,0.447,16145,8,14,10,6
1080000.0,140,3,3,1,3,3.0,1,29.58,443.0,0,2870,0,0,0,-19.94451083,-43.93134778,7,0.447,16145,8,14,10,6
1990000.0,145,4,4,2,4,8.0,4,807.84,1345.0,1,2999,1,1,1,-19.9456677,-43.93151839,7,0.515,16145,8,15,14,6
1900000.0,260,3,4,1,3,4.0,3,702.25,2900.0,1,3086,1,1,1,-19.94628009,-43.93222306,7,0.523,16145,8,15,16,7
980000.0,100,2,3,1,2,3.0,2,270.0,600.0,0,2555,0,1,0,-19.9404621,-43.9374079,36,0.05,10587,19,14,10,2
1650000.0,198,3,2,1,3,13.0,3,627.1,1200.0,1,2594,1,1,0,-19.94101066,-43.93585753,7,0.174,16145,19,17,11,4
1900000.0,280,4,4,2,4,6.0,4,753.25,1000.0,0,2777,1,1,0,-19.94249394,-43.93736627,36,0.229,10587,19,14,9,4
1390000.0,140,3,4,1,3,1.0,3,513.09,1300.0,0,2812,0,1,0,-19.94281517,-43.93735878,7,0.262,16145,19,14,9,5
650000.0,105,2,3,1,2,3.0,2,251.42,450.0,0,2933,1,1,0,-19.94397684,-43.93684635,7,0.274,16145,19,12,9,7
650000.0,185,4,4,2,4,3.0,1,93.33,500.0,0,2961,0,0,0,-19.94398805,-43.93850901,36,0.394,10587,19,12,10,7
2190000.0,160,4,4,2,4,10.0,4,663.0,1800.0,1,2942,1,1,1,-19.94404127,-43.93698662,7,0.29,16145,19,13,10,6
1320000.0,171,3,3,1,3,2.0,2,475.92,490.0,0,3118,0,0,0,-19.94567643,-43.93659714,7,0.413,16145,19,12,12,5
1260000.0,189,3,3,1,3,1.0,2,37.5,300.0,0,3118,0,0,0,-19.94567643,-43.93659714,7,0.413,16145,19,12,12,5
901000.0,111,2,2,1,2,1.0,2,400.0,250.0,0,3139,0,0,0,-19.94572,-43.93783997,7,0.486,16145,19,11,11,6
712000.0,60,2,2,1,2,2.0,2,200.0,400.0,0,3139,0,0,0,-19.94572,-43.93783997,7,0.486,16145,19,11,11,6
1700000.0,200,3,4,2,3,9.0,3,572.5,1450.0,0,3242,0,1,0,-19.94670077,-43.93747473,7,0.555,16145,19,11,12,6
980000.0,180,3,4,1,3,8.0,2,276.33,500.0,0,3332,0,1,0,-19.94762218,-43.93651764,7,0.612,16145,19,9,11,6
440000.0,95,2,3,1,2,1.0,1,118.0,400.0,0,3369,0,0,0,-19.94791311,-43.93698613,12,0.628,16996,19,8,11,6
417000.0,88,3,3,1,3,2.0,1,173.67,580.0,0,3407,0,0,0,-19.94792907,-43.9393145,12,0.707,16996,19,3,11,9
525000.0,159,3,3,1,3,1.0,1,109.99,480.0,0,3412,0,0,0,-19.94793547,-43.93953682,12,0.718,16996,19,3,11,9
725000.0,140,2,4,1,2,6.0,2,412.0,800.0,0,3370,0,1,0,-19.9480161,-43.9359459,12,0.608,16996,19,11,11,5
415000.0,115,3,3,1,3,2.0,1,85.0,300.0,1,3475,0,0,0,-19.9487774,-43.93776657,12,0.554,16996,19,8,10,6
480000.0,115,3,3,3,3,5.0,1,71.28,565.0,1,3522,0,1,0,-19.94928796,-43.93709633,12,0.48,16996,19,8,11,6
800000.0,117,2,3,1,2,5.0,2,232.93,700.0,0,3605,0,0,0,-19.94996707,-43.93773458,12,0.431,16996,19,8,12,5
530000.0,85,2,3,1,2,5.0,2,201.67,430.0,0,3700,0,1,0,-19.95061286,-43.93925372,12,0.465,16996,19,4,12,10
530000.0,63,2,2,1,2,8.0,2,236.83,750.0,0,3723,1,1,1,-19.95079492,-43.93942382,12,0.465,16996,19,4,12,10
450000.0,60,1,2,1,1,6.0,2,236.83,600.0,1,3723,1,1,1,-19.95079492,-43.93942382,12,0.465,16996,19,4,12,10
480000.0,100,2,3,1,2,3.0,1,141.5,400.0,0,3786,0,0,0,-19.95146984,-43.93877514,12,0.365,16996,19,5,11,10
636000.0,140,2,4,1,2,2.0,1,150.0,1100.0,1,2686,0,1,0,-19.94079745,-43.94852184,41,0.198,3225,8,11,6,1
1300000.0,199,3,6,1,3,7.0,1,95.76,1000.0,1,2686,0,0,0,-19.94079745,-43.94852184,41,0.198,3225,8,11,6,1
750000.0,150,4,3,2,4,4.0,1,98.55,1100.0,1,2686,0,0,0,-19.94079745,-43.94852184,41,0.198,3225,8,11,6,1
1200000.0,192,5,4,2,5,4.0,3,700.0,1500.0,0,2735,0,1,0,-19.94193437,-43.95127238,41,0.497,3225,8,9,6,1
1155000.0,200,4,4,1,4,4.0,3,503.2,750.0,0,2804,0,1,0,-19.94241474,-43.9505012,41,0.47,3225,8,9,6,1
780000.0,117,3,3,1,3,0.0,1,20.25,650.0,0,2824,0,0,0,-19.942452,-43.94986122,41,0.428,3225,8,9,6,2
690000.0,100,2,4,1,2,3.0,2,250.0,800.0,0,2822,0,1,0,-19.9426728,-43.9509242,41,0.521,3225,8,9,6,1
630000.0,144,3,4,1,3,2.0,2,416.0,350.0,1,2864,0,1,0,-19.94299002,-43.95059999,41,0.523,3225,8,10,6,1
657200.0,144,3,4,1,3,2.0,2,242.0,500.0,0,2864,0,1,0,-19.94299002,-43.95059999,41,0.523,3225,8,10,6,1
380000.0,70,1,2,0,1,14.0,1,235.0,600.0,1,2907,0,1,0,-19.94318726,-43.94968021,41,0.485,3225,8,9,6,1
570000.0,150,3,4,1,3,2.0,2,300.0,300.0,0,2891,0,0,0,-19.94332001,-43.95101004,41,0.579,3225,8,10,6,2
920000.0,114,4,4,2,4,2.0,2,435.28,950.0,1,2907,1,1,1,-19.94361568,-43.95185648,18,0.611,11905,8,10,7,2
1870000.0,143,4,4,2,4,9.0,3,70.67,1600.0,0,2936,0,1,1,-19.94362084,-43.95046432,18,0.547,11905,8,9,6,2
1790000.0,143,4,4,2,4,9.0,3,725.0,1600.0,1,2936,1,1,1,-19.94362084,-43.95046432,18,0.547,11905,8,9,6,2
990000.0,180,3,3,1,3,1.0,2,323.33,1050.0,1,2910,1,1,0,-19.94365725,-43.95194363,18,0.612,11905,8,10,7,2
750000.0,200,2,4,1,2,1.0,2,265.73,500.0,0,2926,0,0,0,-19.94371336,-43.95140393,18,0.578,11905,8,10,6,2
450000.0,124,2,3,1,2,3.0,2,214.17,450.0,0,2981,0,0,0,-19.94377619,-43.94929645,18,0.503,11905,8,9,6,3
480000.0,93,1,2,0,1,4.0,1,102.33,800.0,1,2978,1,1,1,-19.94384813,-43.94972833,18,0.502,11905,8,9,6,4
530000.0,80,2,2,1,2,3.0,1,169.58,900.0,1,2978,0,1,0,-19.94384813,-43.94972833,18,0.502,11905,8,9,6,4
395000.0,96,1,2,0,1,2.0,1,96.22,100.0,0,2946,0,0,0,-19.94385513,-43.95118113,18,0.553,11905,8,9,6,3
500000.0,84,2,2,1,2,2.0,1,310.0,650.0,0,2976,0,1,0,-19.94401621,-43.95057956,18,0.51,11905,8,9,6,3
450000.0,160,3,3,1,3,2.0,2,37.5,450.0,0,2965,0,0,0,-19.94401887,-43.95113037,18,0.535,11905,8,10,6,3
750000.0,130,2,3,1,2,3.0,2,351.0,561.0,0,3008,1,0,0,-19.94408754,-43.94953046,18,0.472,11905,8,9,6,4
570000.0,87,2,3,1,2,8.0,2,209.92,600.0,0,2966,0,0,0,-19.94415205,-43.9518382,18,0.561,11905,8,9,6,4
435000.0,100,2,3,1,2,3.0,1,137.33,290.0,0,3064,0,0,0,-19.94465198,-43.94975305,18,0.416,11905,8,9,6,5
725000.0,115,2,4,1,2,4.0,2,545.0,990.0,0,3063,0,0,0,-19.94469455,-43.94996733,18,0.418,11905,8,10,6,5
2454560.0,100,2,6,2,2,8.0,1,250.0,1500.0,1,3077,0,1,0,-19.94470767,-43.94945573,18,0.403,11905,8,9,6,4
450000.0,106,3,3,1,3,2.0,1,226.6,1080.0,1,3027,0,1,0,-19.94482595,-43.95268855,18,0.563,11905,8,11,6,3
580000.0,106,2,3,1,2,2.0,1,277.0,800.0,1,3027,0,1,0,-19.94482595,-43.95268855,18,0.563,11905,8,11,6,3
350000.0,50,1,1,0,1,2.0,1,151.37,630.0,0,3057,1,1,0,-19.94488113,-43.95123963,18,0.459,11905,8,10,6,4
385000.0,50,2,1,1,2,4.0,2,151.37,727.0,1,3057,1,1,0,-19.94488113,-43.95123963,18,0.459,11905,8,10,6,4
630000.0,90,1,3,1,1,1.0,1,131.06,570.0,0,3044,0,0,0,-19.94491652,-43.95220144,18,0.52,11905,8,10,6,4
400000.0,80,1,3,0,1,2.0,1,98.36,380.0,0,3047,0,0,0,-19.9449175,-43.95207094,18,0.51,11905,8,10,6,4
350000.0,80,1,3,0,1,3.0,1,98.0,380.0,0,3047,0,0,0,-19.9449175,-43.95207094,18,0.51,11905,8,10,6,4
550000.0,200,2,4,1,2,3.0,1,200.0,660.0,0,3086,0,0,0,-19.94517,-43.951378,18,0.442,11905,8,9,6,4
680000.0,131,3,2,2,3,9.0,2,233.33,1300.0,1,3221,0,1,0,-19.9463032,-43.95078433,18,0.306,11905,8,9,6,6
600000.0,131,3,2,2,3,9.0,2,24.58,1100.0,0,3221,0,0,0,-19.9463032,-43.95078433,18,0.306,11905,8,9,6,6
1050000.0,149,6,4,2,6,8.0,1,262.92,1100.0,1,3249,1,0,0,-19.94663851,-43.9512793,18,0.322,11905,8,10,5,8
795000.0,110,3,2,1,3,3.0,2,330.0,380.0,0,3232,0,0,0,-19.94666533,-43.95252594,18,0.435,11905,8,11,5,7
375000.0,100,2,2,1,2,10.0,1,77.82,380.0,0,3304,0,1,0,-19.94698001,-43.95031749,18,0.219,11905,8,10,5,9
900000.0,67,3,2,2,3,11.0,2,303.85,816.53,1,3283,1,1,1,-19.94713,-43.95253998,18,0.417,11905,8,10,5,7
1850000.0,160,4,4,2,4,1.0,3,65.0,1800.0,0,3288,0,1,1,-19.94720952,-43.95288148,18,0.449,11905,8,10,5,7
1053658.0,200,5,4,2,5,3.0,4,465.0,850.0,0,3341,0,0,0,-19.94758376,-43.95200874,18,0.35,11905,8,10,5,8
720000.0,80,2,3,1,2,5.0,2,260.72,753.0,0,3369,1,1,0,-19.94790659,-43.95257874,18,0.403,11905,8,10,5,7
850000.0,117,3,3,1,3,2.0,2,40.83,900.0,0,3463,0,0,0,-19.94851787,-43.95081638,18,0.218,11905,8,9,5,9
569000.0,93,2,3,1,2,18.0,2,31.5,1500.0,0,3450,0,0,0,-19.94861772,-43.9523719,18,0.381,11905,8,9,5,7
460000.0,116,3,4,1,3,3.0,2,20.75,550.0,0,2772,0,0,0,-19.9432769,-43.95563705,18,0.91,11905,6,8,8,1
630000.0,75,2,2,1,2,3.0,2,273.77,550.0,0,2762,1,1,0,-19.9433306,-43.95588405,18,0.927,11905,6,8,8,2
600000.0,130,2,4,1,2,4.0,2,246.76,650.0,1,2854,0,0,0,-19.94342546,-43.95439968,18,0.8,11905,6,9,8,1
1950000.0,177,5,4,2,5,0.0,4,76.42,1700.0,0,2859,0,0,1,-19.94351512,-43.95452991,18,0.804,11905,6,9,8,1
660000.0,120,2,3,1,2,4.0,2,333.33,1500.0,1,2889,1,1,0,-19.9436246,-43.9531238,18,0.69,11905,6,10,7,1
500000.0,110,2,2,1,2,1.0,2,140.0,350.0,1,2885,0,0,0,-19.9439282,-43.95472232,18,0.79,11905,6,8,8,2
460000.0,110,3,3,1,3,1.0,2,170.0,400.0,0,2978,0,0,0,-19.94475001,-43.95443002,18,0.712,11905,6,11,7,4
600000.0,88,2,2,1,2,7.0,1,167.64,783.0,1,3016,0,1,1,-19.94481961,-43.95352929,18,0.631,11905,6,11,5,3
470000.0,110,2,3,1,2,1.0,1,122.64,250.0,0,2917,0,0,0,-19.94508758,-43.95608823,18,0.846,11905,6,9,7,4
1790000.0,280,5,4,2,5,1.0,2,387.93,1800.0,1,2994,0,0,0,-19.94560615,-43.95557118,18,0.774,11905,6,10,6,4
2400000.0,550,5,4,2,5,0.0,3,649.09,1500.0,1,3025,1,1,0,-19.94595107,-43.95560013,18,0.763,11905,6,11,7,4
1500000.0,16,3,4,2,3,1.0,2,375.0,1335.0,0,3025,0,0,0,-19.94595107,-43.95560013,18,0.763,11905,6,11,7,4
2480000.0,275,3,4,1,3,0.0,3,63.83,1527.0,0,3106,0,0,0,-19.9468941,-43.9558035,18,0.755,11905,6,9,7,5
955282.0,104,3,2,2,3,9.0,2,358.31,1030.0,1,3106,0,1,1,-19.9468941,-43.9558035,18,0.755,11905,6,9,7,5
657000.0,77,2,2,1,2,8.0,1,300.0,1000.0,1,3195,1,0,1,-19.9470919,-43.9544677,18,0.613,11905,6,11,6,6
765000.0,63,2,1,1,2,7.0,1,280.0,1100.0,1,3195,1,0,1,-19.9470919,-43.9544677,18,0.613,11905,6,11,6,6
450000.0,52,2,1,1,2,7.0,1,250.0,1000.0,1,3195,1,0,1,-19.9470919,-43.9544677,18,0.613,11905,6,11,6,6
455000.0,53,2,1,1,2,18.0,1,300.0,1000.0,1,3195,1,0,1,-19.9470919,-43.9544677,18,0.613,11905,6,11,6,6
640000.0,77,2,2,1,2,11.0,1,300.0,1000.0,1,3195,1,0,1,-19.9470919,-43.9544677,18,0.613,11905,6,11,6,6
540000.0,62,2,1,1,2,7.0,1,300.0,1000.0,1,3195,1,0,1,-19.9470919,-43.9544677,18,0.613,11905,6,11,6,6
530000.0,62,2,1,1,2,16.0,1,300.0,1000.0,1,3195,1,0,1,-19.9470919,-43.9544677,18,0.613,11905,6,11,6,6
455000.0,53,2,1,1,2,17.0,1,250.0,1000.0,1,3195,1,0,1,-19.9470919,-43.9544677,18,0.613,11905,6,11,6,6
620000.0,52,1,1,0,1,16.0,1,187.87,1050.0,1,3208,1,1,1,-19.94729384,-43.95458531,18,0.621,11905,6,11,6,6
420000.0,40,1,1,1,1,12.0,1,143.0,519.0,1,2976,1,1,1,-19.94762172,-43.96042129,10,1.15,16446,6,3,5,8
775000.0,80,2,3,1,2,13.0,2,309.6,800.0,1,3218,1,1,1,-19.94852285,-43.95679151,10,0.813,16446,6,5,6,5
1600000.0,136,3,4,2,3,7.0,3,54.17,950.0,0,3128,0,1,1,-19.948526,-43.95888,10,0.963,16446,6,2,6,5
620000.0,68,3,3,1,3,2.0,2,23.33,680.0,1,3254,0,1,0,-19.94867192,-43.95634679,10,0.771,16446,6,6,6,5
580000.0,62,1,2,1,1,4.0,2,278.65,800.0,1,3345,0,1,1,-19.94919243,-43.95550094,10,0.673,16446,6,11,7,5
600000.0,60,2,2,1,2,0.0,2,22.33,600.0,0,3345,0,1,1,-19.94919243,-43.95550094,10,0.673,16446,6,11,7,5
330000.0,89,2,3,0,2,1.0,1,177.0,600.0,1,3307,0,0,0,-19.9497126,-43.95748063,10,0.766,16446,6,5,7,5
285000.0,80,2,3,0,2,3.0,1,150.0,600.0,1,3307,0,0,0,-19.9497126,-43.95748063,10,0.766,16446,6,5,7,5
310000.0,80,2,3,0,2,2.0,1,177.0,600.0,1,3307,0,0,0,-19.9497126,-43.95748063,10,0.766,16446,6,5,7,5
300000.0,87,2,3,0,2,4.0,1,180.0,450.0,1,3305,0,0,0,-19.94974358,-43.95760116,10,0.773,16446,6,5,7,5
350000.0,89,2,3,0,2,2.0,1,150.0,600.0,1,3305,0,0,0,-19.94974358,-43.95760116,10,0.773,16446,6,5,7,5
550000.0,142,2,3,1,2,2.0,4,250.0,600.0,0,3453,0,0,0,-19.94975721,-43.95443567,10,0.563,16446,6,11,6,6
450000.0,114,3,4,1,3,2.0,1,115.2,250.0,0,3459,0,0,0,-19.9497958,-43.95439227,10,0.558,16446,6,11,6,6
480000.0,110,3,3,1,3,2.0,2,229.17,450.0,0,3442,0,0,0,-19.94997677,-43.95510433,10,0.578,16446,6,10,7,6
950000.0,110,2,3,3,2,6.0,2,310.25,1097.0,1,3421,0,1,0,-19.95011334,-43.9558383,10,0.613,16446,6,9,7,5
1200000.0,200,3,3,2,3,0.0,2,30.08,750.0,0,3413,0,0,0,-19.95022036,-43.95623545,10,0.633,16446,6,6,7,5
720000.0,160,2,3,1,2,0.0,3,20.33,550.0,0,3407,0,0,0,-19.95033736,-43.95663939,10,0.654,16446,6,5,7,6
352000.0,110,3,3,1,3,1.0,1,225.0,400.0,1,3400,0,0,0,-19.95065063,-43.95755157,10,0.708,16446,6,5,7,6
450000.0,110,2,3,1,2,2.0,2,150.5,520.0,0,3400,0,0,0,-19.95065063,-43.95755157,10,0.708,16446,6,5,7,6
470000.0,120,3,3,1,3,2.0,1,287.0,380.0,0,3389,0,0,0,-19.95067644,-43.95787795,10,0.735,16446,6,5,7,6
450000.0,145,2,3,1,2,1.0,1,225.0,450.0,0,3392,0,1,0,-19.95079357,-43.95811055,10,0.748,16446,6,5,7,6
440000.0,90,2,3,1,2,1.0,2,122.03,400.0,0,3661,0,0,0,-19.95226676,-43.95530119,10,0.413,16446,6,2,8,8
1250000.0,78,2,2,1,2,3.0,2,363.83,644.0,0,2814,0,1,0,-19.94449,-43.92944,7,0.622,16145,22,10,7,6
1150000.0,87,2,3,1,2,0.0,2,26.67,550.0,0,2899,0,0,0,-19.9454495,-43.9286035,7,0.747,16145,22,10,7,5
280000.0,60,1,2,0,1,3.0,0,52.27,300.0,0,2951,0,0,0,-19.94599759,-43.92821225,7,0.812,16145,22,12,6,5
